biz,ratingValue,datePublished,description
b'jing-yang-berlin',5,b'2016-04-18',"b""This place is perfectly authentic! It's a small tidy restaurant, the dishes are so delicious and the price is reasonable. You can ask for recommendations and you won't be disappointed!"""
b'lon-mens-noodle-house-berlin',5,b'2015-10-24',"b""After living in Taiwan for a while a few years ago, I always missed it's food and especially beef noodle soups. This is as close as it gets, in a very authentic small restaurant with great prices. \n\nIf you want Taiwanese food, this is the place for you."""
b'lon-mens-noodle-house-berlin',4,b'2017-11-05',"b""Listen up people. Shits about to get real. This place, Lon Mens, is a temple. A temple of flavour. \n\nChilli wan tans, is what you need to order. \n\nTrust me. Now did you really think that with all this flavour, you wouldnt get some sort of attitude? Come on man, dont ever play yourself! The man of the house (lil older dude) had gotten a lil crankey over the years, so if you get treated like shit, dont trip - its part of the experience. Apart from that, and that this place is always packed, this is one of the greatest places everyone and no one knows about. If you reading this, then congratulations. You just got the bestest berlin tip ever my fren. They dont come often, and they usually aren't free. But ey, its ya lucky day. Now go pack your shit, go grab your wife and kids, leave the dog at home and get the fuck over there. Do something for your health, dont be a lonely man and come on down to Lon-Mens. Peace n love,\nYa neighbour hood man\nPeng. C"""
b'lon-mens-noodle-house-berlin',3,b'2017-10-11',"b""I was here earlier for dinner, and I must say I wasn't too impressed.\n\nWe were early enough to not stand up and wait for a table. We ordered noodle soups and some dim sum as well as pig ears. Nothing life altering. Slightly overhyped even, I must say. The noodles were just okay, and I had better noodles before. Perhaps I am biased with ramen, but the noodles here had a flat uni-dimensional taste. And the dim sum and pig ears were also just ordinary.\n\nI know other Chinese places that have more interesting items on the menu. So I don't think I'd be back here again, unless this is the only open option.\n\nOh, the air circulation inside could be improved."""
b'lon-mens-noodle-house-berlin',3,b'2017-10-19',"b'Not bad, not great. Portions of non soups small and a bit pricey. Not overly flavorful. Busy but fast and friendly service.'"
b'lon-mens-noodle-house-berlin',4,b'2017-10-15',b'It was a pleasant surprise to find this very authentic noodle shop in Berlin.  I ordered the beef noodle soup and spicy wontons.  Both were very good.'
b'lon-mens-noodle-house-berlin',3,b'2017-02-22',"b""We came because we heard this was the best dim sum joint in town -it was good, but not life altering. We had chicken soup, the combination dumplings, the house fried dumplings, and peanut sesame noodles. The soup was delicious and the star of the show -moist chicken and a flavorful Thai broth, the combination dumplings were good, but 5\xe2\x82\xac for 4 small dumplings was steep. The house dumplings were very delicious -very flavorful. The price on these was a little better (10 dumplings for 8\xe2\x82\xac) -but still quite expensive. The peanut sesame noodles were good -they were served a little tepid. I would've preferred them served hot, cold, or at least warm. Overall, the food was good, but expensive for the portions and I've had better. The customer service was great. We were seated and served quickly. The food was made fresh from the kitchen, viewable from the dining room."""
b'lon-mens-noodle-house-berlin',4,b'2017-01-28',"b'Incredible fried dumplings and very tasty beef, duck and pork knuckle noodles. \nThe restaurant is small and there are usually big lines but it is worth the wait. It is also very clean.'"
b'lon-mens-noodle-house-berlin',3,b'2016-05-18',"b""I read quite alot good review about this place before I actually got here. Although the Noodle House is facing the main steet, my partner and I did drove pass it. And have to check the house number to find the place. The shop is actually not so big. so better keep your eyes on their shop sign or the house number, if you on the way.\n\nI have been looking forward to pay a visit for quite a long time, until recently finally got the chance for this. So as soon as we sat down, we were just looking for something nice from the meun. Of course, I ordered noodle soups with beef and fried noodle with beed as well. The soup one I think was alright. Probably, because I knew some other great noodle soup places. I really like the Fired noodle, it tasted very fine and delicated. Also we order XiaoLong Dao as side dish. it tasted good as well, but the potion was just small for us.\n\nThis place isn't self-service. It took a small while the staff came to us. The price of the place is great."""
b'lon-mens-noodle-house-berlin',4,b'2017-04-11',"b""If looking for an Asian cuisine with attention to quality, it's a good place. Prices are reasonable. The space for guests is limited, but it matches the prices. (Google translator)"""
b'lon-mens-noodle-house-berlin',4,b'2016-02-09',"b'Good taiwanese noodles place in Berlin. The beef brisket noodles \xe7\x89\x9b\xe8\x82\x89\xe9\x9d\xa2 were good but the broth could be a bit more flavorful. The beef cut was so yummy tho!\n\nWe also got xiaolongbao which was ok. The skins were a bit too thick but they arent a xiaolongbao \xe5\xb0\x8f\xe7\xac\xbc\xe5\x8c\x85 specialist so what we had was already acceptable. The dimsum combo (with hagaw \xe8\x99\xbe\xe9\xa5\xba and siumai \xe7\x83\xa7\xe5\x8d\x96) was not that good though. \n\nSuper cheap price and generous portion. Plus, super friendly service. The place is a bit small and might get a bit crowded during peak hours.'"
b'lon-mens-noodle-house-berlin',5,b'2016-11-27',"b'Delicious chilli dumplings, tasty noodle soups! Great prices and even if there is a line, it goes fast and is worth the wait! Heard about this place on vice channels ""chefs night out"" and since I\'m obsessed with noodle soups, HAD to take a break from all the d\xc3\xb6ner and come when I was visiting Berlin.'"
b'lon-mens-noodle-house-berlin',3,b'2016-06-26',"b""I was in town for a conference but since the conference center (CityCube Berlin) offered very few options for food, I decided to look for other lunch options accessible by transit. I found this Taiwanese restaurant with great Yelp reviews, only three train stops from CityCube, so I decided to give it a try. Since I grew up eating Taiwanese food and was just recently in Taiwan, my expectations were quite high. I ordered a small beef noodle soup (recommended by other Yelpers), xiao long bao (XLB), and shrimp dumplings. Although it was a treat to even have the options to eat Taiwanese food in Berlin, I was unfortunately not impressed by the food. XLB had no soup (isn't that the whole point of eating XLB??), the texture of the shrimp dumping skin was too sticky that it was impossible to pick them up without breaking them open, and the beef noodle soup didn't have Taiwanese flavor. I probably would have enjoyed the dishes more if I wasn't expecting authentic Taiwanese food... Other than that everything else was good- nice, friendly staff who can communicate in English, easy to get to by public transit, and reasonably priced meals. I would recommend eating here only if the expectation is to not have authentic Taiwanese food, because objectively they are relatively good, just not Taiwanese in my opinion."""
