biz,ratingValue,datePublished,description
selig-berlin,4,2015-04-09,"I'm Chinese and I think I am in a good place to say whether this restaurant is authentic.

Well it is. I could go there days in a row.

I definitely have a Northern's taste./They have good spicy stuffs./ They have original decorations (check the toilettes for ex)

Just sometimes I wonder what the waitresses are doing because they keep ignoring people......They are lovely girls though, whenever I get the oppotunity to talk to them....."
selig-berlin,4,2016-05-19,"We loved it! Went there ysterday and had a fun time with great food. The chicken curry was especially delicious! A little bit on the spicier side though ;) waitresses are sweet, too."
selig-berlin,3,2010-04-17,"Popular Chinese restaurant with a nice selection of open wines from around the world for 3,90 a glass. All kinds of guests - from families to a company that planned a trip to China. And then of course the incredibly sweet gay couple in love.


 Duck lovers will probably love this place, since there's a variety of dishes on that theme. I'm a seafood fan myself, so I had the ""Selig Plate"" of assorted seafood for 9,50 euro - served with rice or noodles.


 The seafood quality was good, but like all Chinese food, my dish wasn't really hot. We asked for some extra chili on the side to spice it up a bit."
hot-spot-berlin,4,2013-07-30,"First time!

Great lunch menu, fantastic food!

Biggest choice of wine I have ever seen in an Asian restaurant."
hot-spot-berlin,4,2016-09-09,this is an excellent chinese place that uses no MSG and features a huge selection of german wine.  they were featured in the nytimes http://www.nytimes.com/2010/09/10/world/europe/10berlin.html?_r=0 for their wine selection.  the food is very tasty.  my personal favorites are the duck with tea leaves and the spicy wontons.  some of the dishes are really spicey!
lon-men-berlin,5,2015-06-10,"The best Chinese restaurant in Berlin #not just ""one of""#

Tried 4 dishes, loved all of them!
Wu xi pai gu (ribs)
Handmade fish ball soup
Shui Zhu yu (spicy fish)
Xiang chao ya (duck)

For people who want to taste really Chinese food, this is the place."
lon-men-berlin,5,2008-08-04,"Of course, the most-important point of all is the food itself: I found it quite good. It was well-seasoned and obviously fresh (including the sauce.) This seems to be a well established family restaurant which may be in its third or fourth generation. The rice was also a better jasmine variety than the norm--these small details can really add to the meal.


 The atmosphere of the restaurant is quite nice in that earlier Chinese tradition, where the interior is quite ornate and the tables are actually vitrines with ornate woodwork inside, covered by glass. I can imagine this would be a great place to take a larger party to, or for a special family outing.


 The service was also quite good.


 All in all, I would have to rate my experience there as very good."
asia-deli-berlin,5,2017-10-17,"Now this doesn't look like much from the outside, but it has really good quality tasting Chinese food.  I brought my friend who lived in China for 5 years here, and he said it was the first time in a long while he's had a flashback of his days in China while eating the food.   On a side note, the waitress was very friendly."
asia-deli-berlin,3,2015-10-26,"It doesn't look like that but this place serves pretty authentic chinese dishes BUT MAKE SURE YOU GET THE RED MENU CARD NOT THE PAPER ONE. I REPEAT RED!!

Because that's where the good stuff is.

I have been here twice one time I made the mistake and didn't followed the instruction and just ordered what was on the boards. (The food was meh)
After asking a fellow foodie I found out what to do:
You go inside and act as of you are fully aware of how this shit works like really confident and SIT DOWN. Don't go to the desks. May be don't smile. Just be very confident. If you look cool enough they'll bring you the red menu and you scored. This time the food was nice although I accidently ordered something with meat. The menu is totally random and has no specific order. But remember: You are aware of all that!

I had the pak choi with steamed egg (filled with meat as I found out) and hacao (which are filled with chicken and shrimps instead of shrimps only). Was still good.

Staff is ... Well it feels like this place is the god damn Berghain among cheap Asian venues. They don't smile and are not friendly but not rude either. It's weird."
asia-deli-berlin,5,2017-02-11,"This is straight-up some of the best Chinese food in Berlin. The outside can be severely misleading and the staff barely speaks German, which pays homage to the authenticity of the joint. I would recommend this restaurant to anyone who loves tasty Chinese food!"
asia-deli-berlin,4,2016-11-04,"One of the best tasting Chinese restaurants I've been to. Do not let the ""Imbiss""-style store front scare you off, this place is awesome. Make sure you get the red menu, that's where the great food is and go for all the specialities."
asia-deli-berlin,2,2014-03-31,"Based on the reviews, I tried this place the other day. I also felt much better when I walked in and there were a number of Chinese people eating there... I ordered a beef with peanut sauce dish. It was just okay, I've experienced  much better but the price was about 5€..."
asia-deli-berlin,4,2011-07-27,"This place doesn't look like much outside or inside but it's actually really good. Great price and good taste.
The old chef was a real master, some of the best Chinese food I ever had, but sadly moved back to China in 2010, the new chefs are getting better all the time though, not quite up to the old standard yet
Choose from the menu, not the set plates on the board, much better food."
